97.0319	31.1689
99.6569	26.4189
99.4694	26.7314
98.8444	28.6064
99.9069	26.4189
99.9694	25.8564
100.2194	25.7939
98.1569	31.2939
97.5319	31.4189
100.8444	20.1064
99.9069	19.4189
96.5319	31.2939
100.2819	19.9814
97.4069	31.2939
99.7819	21.7314
100.6569	23.6064
99.5944	20.1689
95.1569	32.2939
100.9069	22.4189
101.9069	21.1689
100.1569	25.9814
95.6569	32.9814
96.6569	31.7939
99.7819	24.2314
96.3444	31.9189
100.4694	21.7939
101.5944	20.7939
98.2194	29.6689
99.6569	22.0439
100.9694	21.8564
99.9069	26.1689
101.7819	21.1064
99.7194	19.4814
101.4694	19.4189
100.5944	23.3564
100.2819	23.2939
100.6569	23.2939
100.2819	24.2939
100.4694	23.2314
94.9069	32.4189
100.9694	20.1689
100.1569	22.7314
97.5319	31.4814
100.2194	24.2314
101.4069	22.1064
99.2194	20.2314
99.0319	26.4189
100.4694	21.6064
96.4694	31.9814
101.7819	20.1064
100.4069	20.7314
100.0944	24.6689
100.1569	19.7939
95.1569	32.8564
100.3444	22.1689
100.4069	20.0439
100.0944	20.4189
99.9694	20.5439
96.4069	32.2314
100.8444	21.7939
94.7819	32.8564
100.5944	20.5439
101.7819	22.1064
100.2194	21.8564
101.0944	19.8564
99.5319	22.0439
99.0319	27.3564
96.4069	31.7939
98.5944	29.3564
100.7194	23.1689
101.6569	19.7314
100.0319	25.6689
101.1569	20.5439
100.7194	20.1689
100.1569	20.9814
102.0319	22.1064
99.9069	19.7939
99.9694	22.3564
100.2819	21.1689
96.5319	32.2939
99.4694	25.9814
98.2194	30.2314
101.2819	20.7314
101.7819	20.9189
101.4069	21.6064
101.2819	22.7939
100.0944	19.7939
96.2194	32.2314
99.6569	23.4189
100.0319	20.6689
94.5944	32.5439
101.0944	22.6689
100.0319	21.0439
101.9694	19.4814
99.4694	25.8564
101.3444	21.6064
100.8444	22.4814
95.2819	32.6064
100.7819	21.7939
95.9069	32.4814
100.9069	22.1064
100.9069	20.6064
101.6569	19.6064
101.3444	22.2314
96.9694	32.3564
100.2819	20.4814
96.6569	31.3564
95.1569	32.4814
95.8444	31.9189
99.4694	26.9814
99.5319	25.9814
100.7194	22.0439
101.0319	21.6064
95.1569	33.1689
100.2194	19.5439
102.0319	21.5439
101.0319	22.3564
100.5319	19.5439
99.8444	26.6689
100.3444	22.4189
97.6569	30.2939
96.8444	31.6689
99.3444	19.4814
101.9069	20.3564
100.4694	21.7314
99.9694	21.1689
96.4694	31.9189
97.2819	31.9189
99.4069	20.6689
100.9069	23.9189
96.5944	32.3564
101.9694	20.4814
97.4069	31.7939
101.7194	22.4189
94.5319	32.7314
95.5319	31.9189
94.9069	33.4189
100.4694	21.9814
99.3444	26.1689
99.9694	20.4189
97.0944	32.1064
101.0944	20.4189
98.8444	28.3564
99.2819	27.1064
99.9694	24.8564
99.8444	21.4189
100.6569	23.9814
97.9694	30.3564
100.2194	23.4189
101.5944	21.4189
100.2819	24.9189
96.7819	32.2939
96.7819	32.4814
96.9069	31.8564
99.4694	26.0439
96.6569	32.4189
99.9694	23.6689
97.7194	31.6689
99.9069	21.5439
99.8444	21.1689
99.6569	23.1689
100.3444	24.7939
100.0319	22.7314
94.5944	33.5439
100.2194	19.7939
98.2819	29.4189
100.0319	19.0439
99.7819	25.0439
96.0944	32.0439
99.7194	22.0439
99.2819	25.7314
98.0944	31.5439
99.5319	26.5439
98.6569	28.6064
96.1569	32.1064
99.0944	20.0439
96.4069	31.2939
98.0944	31.7939
95.4069	32.1064
96.0944	32.7939
101.9694	20.0439
100.3444	22.7314
101.5944	19.9189
101.6569	20.7314
96.9694	31.2939
99.9694	26.3564
94.6569	33.4814
96.1569	32.4189
101.5944	21.9814
98.1569	31.8564
101.0944	22.2939
99.5319	25.6064
99.5944	26.2939
96.8444	31.7939
100.4694	22.9814
101.9694	22.0439
99.9069	22.6064
100.5319	24.2314
99.7194	23.5439
100.0944	23.2939
99.9069	20.9814
100.1569	22.6064
100.9069	20.4814
100.9694	23.0439
99.6569	20.7939
96.7194	31.1689
99.2819	26.4189
99.9694	25.7314
98.4069	29.2939
96.0319	32.6064
100.7819	23.9189
100.8444	22.5439
95.8444	32.3564
100.5944	22.1064
99.3444	21.9189
99.9694	26.1689
94.5319	32.5439
96.7819	31.5439
101.7194	22.3564
100.3444	20.7939
100.6569	24.4189
94.7194	32.5439
99.7194	20.2939
99.2194	26.9814
95.2194	33.0439
100.6569	21.7939
99.1569	27.4189
101.7819	19.7939
96.5319	32.9189
101.5944	21.6689
100.7819	23.2314
99.6569	19.6689
97.2194	32.3564
95.0944	32.2939
101.9694	20.5439
101.5319	20.2314
101.6569	20.5439
101.7819	21.2939
94.5319	33.6064
100.4694	20.4814
99.9069	23.7939
97.4694	31.4189
96.5319	31.8564
95.2819	32.7939
100.4694	19.9189
100.8444	21.7314
100.9694	22.0439
99.5944	22.4189
99.2819	20.2314
101.5319	21.3564
100.0319	19.7314
98.1569	31.7939
100.1569	20.7314
100.8444	24.1064
96.9069	31.7939
101.3444	22.3564
97.9694	30.6064
101.0319	20.7314
101.5319	22.2939
97.6569	32.1064
94.4694	33.2939
100.9694	22.4189
101.4694	19.9814
97.9694	32.1064
99.7819	25.1064
98.0319	29.6064
95.8444	32.1064
95.4069	32.2939
99.4069	26.2314
96.0319	31.7314
100.8444	21.3564
97.8444	30.4189
99.9694	25.2939
95.4694	32.6064
96.9694	32.5439
99.5944	21.4189
95.7819	32.2314
99.4069	26.2939
99.9694	26.1064
99.7194	19.6064
101.5319	19.8564
95.9069	32.7939
99.6569	21.7939
101.5319	22.1064
101.8444	21.4814
99.8444	25.1064
101.0944	21.6064
100.2194	22.1064
100.3444	24.6064
101.5319	22.1689
100.7194	22.8564
100.7194	23.3564
100.5944	23.9814
100.2194	21.4189
101.4069	19.5439
96.7819	32.3564
94.7194	32.9189
99.2194	25.4814
99.1569	19.8564
94.5319	32.4814
101.8444	20.2314
101.8444	21.7939
95.9694	32.1064
101.0944	20.1064
100.6569	23.0439
94.9069	32.4814
98.0944	30.5439
95.0319	32.4189
100.9694	21.0439
100.6569	20.1689
94.7194	32.6064
96.5319	31.5439
98.9694	27.7939
94.6569	32.6064
99.3444	19.2939
99.7819	24.8564
99.4694	21.7314
100.5319	19.4189
97.4069	31.9814
94.4694	32.4189
101.9694	21.1064
100.0319	21.1689
98.4694	29.2314
100.4069	20.7939
97.2194	30.7939
100.2194	23.0439
101.4694	20.7939
95.4694	32.2314
100.0319	20.7939
100.0944	26.1689
100.3444	20.9814
99.0319	27.1064
96.7194	31.2314
100.4069	25.5439
99.7819	25.4814
95.5319	33.2314
101.7194	21.6689
100.2194	21.7314
98.2194	31.2939
99.5944	25.4814
97.7819	32.1064
100.3444	24.7314
97.7194	30.6689
101.6569	21.5439
99.5944	21.6689
98.0319	29.9814
101.7194	19.6689
97.4694	31.9814
97.0944	31.1689
100.2819	23.9814
97.4694	30.7314
97.7194	30.8564
96.8444	32.6064
97.2194	31.3564
100.0319	23.3564
99.0944	26.7314
98.9069	28.1689
101.1569	22.5439
100.5944	22.5439
97.7819	31.9814
97.8444	31.7314
101.9694	21.4189
94.8444	33.4814
95.4694	32.6689
99.2819	27.2939
99.5944	25.9814
99.0944	26.8564
97.7194	30.7939
101.5319	19.2314
99.2819	26.2939
95.9694	32.4814
102.0319	20.2939
95.5319	33.0439
100.7819	21.8564
100.4069	24.1064
100.4694	23.9814
94.7819	33.2314
102.0319	19.9189
100.7194	19.7939
99.7819	21.3564
100.6569	22.7314
101.8444	18.9189
99.1569	27.3564
98.0319	29.8564
101.3444	19.1064
101.6569	21.1689
101.0319	22.4814
101.0319	20.5439
101.0319	21.4189
101.4694	19.1064
97.5944	32.2939
98.0319	29.7939
100.4694	24.6689
101.4069	21.9814
96.7819	32.6064
95.7194	32.6064
99.6569	23.5439
97.0319	31.4814
100.2194	23.2939
94.4069	32.9814
101.7819	20.4189
100.8444	22.7939
100.4069	22.1064
96.2194	31.6689
99.8444	19.6689
99.9694	19.2939
100.5319	19.6064
98.3444	29.8564
98.9694	27.4189
100.9694	19.9189
101.3444	20.1064
99.2194	26.2939
101.5319	20.8564
97.8444	30.4814
94.5319	33.2314
101.2194	22.0439
99.8444	24.4189
100.3444	21.2939
97.3444	31.1689
97.4069	32.2314
101.5319	22.5439
99.2194	26.7939
101.7194	19.2939
100.9069	22.8564
100.0319	19.4189
100.0944	26.0439
99.7194	22.9814
95.0319	32.6689
96.8444	31.7314
99.4694	23.4189
97.5319	31.9189
100.8444	23.2314
100.3444	22.2939
98.2819	29.9189
95.2819	32.1689
100.9069	20.5439
99.7819	26.4189
100.7194	22.6689
99.5319	20.7939
100.3444	23.4814
96.5944	31.2314
94.9069	32.7314
100.2819	21.7314
96.0944	31.6064
96.6569	32.5439
95.0944	32.4814
99.9069	25.1689
98.2819	30.4814
99.1569	19.6064
98.7819	28.1064
100.6569	21.8564
96.5944	31.9814
95.9069	32.5439
100.6569	22.4189
100.0944	20.2314
100.5319	22.4189
97.0319	32.0439
99.5319	26.7314
99.1569	19.9814
96.6569	32.2939
100.5944	19.7314
99.2819	20.5439
96.5319	32.9814
98.3444	30.2939
100.0944	25.2314
98.9694	28.7314
101.7194	19.9189
99.9694	19.8564
97.1569	31.3564
100.3444	21.4814
99.4694	26.9189
100.1569	22.9814
100.2819	24.9814
101.5944	19.0439
101.2194	19.4189
101.7194	21.7314
101.4069	20.9814
96.7194	31.3564
97.7819	30.3564
100.0944	23.6064
99.9069	21.3564
100.4069	21.7939
98.2819	31.2314
95.2819	33.0439
101.6569	20.9189
100.2819	20.7314
99.3444	25.4189
97.9069	30.1689
95.7819	31.6064
101.3444	20.0439
94.8444	33.2939
99.7194	22.4814
99.7194	21.0439
101.0319	21.5439
95.5319	33.1689
99.7819	26.2939
95.8444	33.0439
101.0944	23.2939
99.6569	24.9189
99.8444	25.2939
100.4069	23.8564
97.0944	30.9189
100.0944	26.6689
99.7194	25.6064
101.9069	20.7939
98.7819	28.4814
100.4694	22.9189
100.0319	24.8564
101.3444	19.9189
99.9069	21.2939
98.0319	31.6064
101.9694	21.7939
97.7819	32.0439
101.9069	19.1689
96.0944	32.7314
100.6569	22.2939
100.3444	23.7314
100.2819	21.9814
100.0944	22.2314
99.4694	19.9814
95.9694	32.2939
98.7819	28.2314
100.1569	21.7939
99.4069	19.6689
99.5944	21.3564
99.4069	20.4814
99.4069	19.7939
100.4694	23.6689
100.5319	23.6689
100.5944	20.4814
96.4069	31.8564
94.2819	33.2314
95.5319	32.0439
100.5319	20.6064
99.0944	27.5439
98.9694	27.6064
98.4694	29.4189
100.4069	22.4189
96.6569	31.4189
99.3444	26.9814
98.3444	29.4189
99.9069	22.2314
99.2194	27.4189
98.0944	32.0439
98.7194	28.6689
101.2194	22.2939
100.1569	23.6689
97.7194	31.2314
99.9069	26.7314
94.5944	33.6064
96.5319	33.0439
100.6569	21.5439
96.3444	31.8564
99.7194	24.9814
100.6569	22.6689
96.2819	31.4814
101.5319	21.0439
100.9694	22.5439
101.3444	22.2939
100.4694	23.4189
101.2819	22.7314
96.1569	32.5439
101.7819	22.4814
98.7194	28.7314
101.6569	21.4814
97.2819	30.7314
99.8444	24.2939
101.4694	21.6064
96.0944	32.4189
101.4694	20.2314
101.4694	18.9189
99.3444	23.2939
99.3444	21.9814
100.8444	19.6689
99.1569	25.9814
94.4069	33.2314
99.2819	25.9814
99.5319	19.2314
97.5944	30.9814
100.5944	19.9814
101.0319	23.2314
101.6569	19.2939
101.2194	21.7314
100.5319	20.3564
96.5944	32.9189
94.4694	32.6064
99.9069	26.1064
99.7819	20.4189
100.6569	20.3564
100.5944	22.6064
98.7819	28.9189
98.6569	29.0439
100.7819	21.4814
97.7819	30.9189
98.1569	31.9814
100.4694	19.6064
100.8444	23.5439
99.8444	24.9189
101.2819	22.1689
99.7819	22.1689
99.6569	21.4814
100.8444	22.0439
100.4069	20.9814
95.3444	33.2314
97.0319	32.5439
101.2819	21.8564
94.8444	33.3564
101.6569	20.2939
102.0319	20.6689
94.7819	33.1064
99.3444	27.0439
101.0319	20.4189
101.0319	22.4189
96.2819	32.9189
100.6569	22.7939
96.4694	32.9814
99.9069	24.7314
97.4694	31.1064
99.5944	22.2314
99.8444	25.4814
97.2194	31.5439
101.0319	22.6689
102.0319	22.4189
100.2819	24.4189
95.4069	32.6689
101.4069	18.9189
96.3444	32.8564
98.9694	28.0439
99.5319	20.1689
96.2194	31.6064
100.5944	23.5439
99.6569	26.6064
101.5319	18.9189
99.4069	25.9814
101.7194	20.4814
96.5944	31.6064
101.8444	20.7314
100.5319	23.1689
95.7819	32.7939
100.0319	22.7939
95.7194	33.2939
101.2194	19.6689
96.9069	32.2939
100.0319	22.5439
99.8444	25.6064
101.2819	19.2939
99.4069	20.1689
100.2819	21.1064
99.7194	26.6064
98.4069	29.6064
94.4069	33.1689
100.8444	23.6689
97.3444	31.6064
95.5319	32.6689
99.4069	19.4189
100.4069	21.6689
95.7194	32.7939
99.0319	26.8564
100.4069	24.3564
96.9069	32.4189
102.0319	20.9814
101.7194	20.6064
95.2194	32.9189
101.3444	19.4189
100.2194	21.6689
95.5319	32.4189
101.9694	19.7314
100.6569	24.0439
101.1569	20.6689
97.1569	31.4814
100.4069	19.7314
100.9694	22.7939
99.9069	23.2939
99.9694	19.3564
99.5944	20.7314
96.4694	33.0439
98.8444	28.2939
101.0944	20.0439
101.5944	22.1689
95.5319	32.9814
101.0319	20.7939
99.1569	19.7939
100.1569	21.1689
100.6569	21.7314
100.2819	25.8564
100.4069	19.6689
95.4069	33.3564
101.0319	21.9189
99.5319	25.4189
100.4069	22.9814
100.5944	21.9189
100.0944	20.0439
98.7194	28.1689
101.8444	21.0439
95.1569	32.1064
101.7819	20.6064
95.4069	33.2939
100.0944	21.2314
95.7819	32.8564
94.6569	32.4189
100.2819	25.6689
99.7194	20.4814
101.7194	18.9189
97.4069	31.6689
101.8444	19.9814
99.4694	21.3564
100.2819	21.4189
101.6569	22.4814
97.9694	31.6064
102.0319	19.1064
101.2194	22.4814
98.7194	28.9189
101.4069	19.7939
96.6569	32.7314
99.0944	27.6064
96.7819	31.7939
100.9694	21.1689
101.7194	19.7939
100.1569	19.2314
101.6569	21.2939
100.9069	19.8564
94.5944	32.4189
102.0319	18.9189
95.1569	33.2314
100.4069	23.3564
95.7194	32.2939
100.4694	21.5439
99.0944	26.4814
99.9694	19.9189
101.6569	21.6064
100.9694	22.9814
95.6569	33.0439
99.9694	22.9814
98.0944	30.6689
101.1569	21.2314
96.0944	31.7314
100.8444	19.9189
96.2194	31.3564
99.9694	20.9189
96.5319	31.7939
98.5319	28.9814
94.4069	33.6064
99.3444	25.6689
95.1569	32.6064
95.0944	33.2939
99.0319	27.0439
98.0944	31.9189
100.7194	19.8564
96.9069	31.1689
100.5944	21.2314
94.7819	33.6689
96.5319	31.1689
100.2819	21.7939
101.7819	21.3564
100.0944	25.2939
99.7819	19.1689
94.3444	33.3564
101.7819	19.4189
97.4069	31.4189
98.2194	31.7939
94.4694	33.7314
101.5944	22.4814
99.2819	20.7314
95.0944	33.1064
95.8444	32.6689
99.9069	20.6689
101.7819	19.8564
94.7819	32.6689
97.1569	32.4189
99.9694	22.2939
97.0319	30.9814
100.8444	20.4189
100.2819	19.4814
99.5944	25.4189
100.9069	21.4189
96.5944	31.8564
100.0319	23.6689
100.9694	23.4814
100.4694	23.7939
94.7194	33.4189
95.6569	32.2939
100.5319	21.7314
94.7194	33.6064
98.9069	28.6689
99.2819	19.6064
96.7194	31.4814
100.4694	22.2939
96.5319	31.4814
100.2819	23.7939
101.2819	20.4814
96.0944	33.1064
96.6569	32.2314
95.0319	33.0439
100.0944	24.4814
95.5944	32.1689
96.9694	31.7939
96.9694	31.1689
101.7819	21.4814
99.2819	26.3564
100.7194	24.1064
94.9694	32.7314
98.4069	29.4189
99.7819	20.7314
101.9694	20.9814
97.6569	30.8564
99.2819	27.1689
94.5944	32.8564
100.5944	21.2939
100.3444	20.9189
100.4694	24.2939
101.0319	19.7939
94.5944	32.3564
99.7194	26.4189
98.5944	28.9189
99.5944	23.1689
101.4694	22.3564
100.0319	21.7314
101.4069	19.0439
101.7194	21.8564
96.0319	31.6064
99.0944	27.8564
97.7819	31.0439
100.7819	20.4814
100.5944	19.6064
95.3444	32.6064
100.7819	20.7939
100.5944	22.7939
99.2194	19.7314
100.4694	22.1689
102.0319	19.0439
95.9694	32.9189
97.4069	31.3564
100.2819	24.3564
100.5319	21.8564
99.3444	19.8564
99.4694	19.2314
99.4694	25.4814
101.2194	19.9189
96.6569	31.4814
94.7194	33.1064
98.3444	29.4814
100.9694	19.9814
96.0319	33.1064
99.7819	25.3564
96.9694	31.1064
95.2194	32.5439
99.8444	19.4814
99.4694	26.4814
95.8444	32.6064
99.2194	20.1689
100.6569	22.9814
101.2194	22.7939
100.9069	19.9814
100.5944	20.7939
100.2194	24.5439
99.9694	20.7939
101.0944	21.9189
95.2194	32.7939
99.6569	21.4189
99.3444	25.4814
95.9069	32.8564
99.7819	25.6064
100.4694	23.6064
100.5944	22.2314
100.4069	19.8564
99.4694	23.5439
96.7194	32.2939
101.1569	22.2939
94.4069	32.7314
99.4069	25.9189
99.7194	26.1064
99.1569	25.4189
101.7819	20.6689
100.7819	22.4814
102.0319	19.2939
96.1569	32.7939
101.4694	20.4814
95.2819	33.1064
100.0319	20.2939
101.9069	19.1064
101.0944	22.4189
101.3444	19.6689
101.6569	20.2314
97.6569	31.6689
100.0319	25.9814
96.0319	32.4814
101.4069	21.5439
100.1569	22.8564
99.4069	26.8564
96.9694	31.4814
99.9069	22.8564
96.5944	32.0439
100.5944	23.8564
95.3444	32.9189
96.4694	31.4189
101.2819	20.0439
99.9069	20.6064
99.7194	23.4814
100.4069	22.2939
97.0319	32.4814
94.9069	33.3564
94.4694	32.7314
99.1569	25.4814
95.9694	32.6689
101.8444	20.6689
99.7194	21.4189
101.1569	22.6689
97.4694	31.3564
100.0944	22.2939
96.9069	32.5439
99.7819	23.2939
102.0319	21.2314
96.7819	31.1064
100.2819	24.7314
100.8444	20.3564
98.9694	28.1689
100.5319	22.3564
100.0319	19.1689
99.6569	20.1689
100.5319	23.3564
94.9069	33.0439
97.4069	31.2314
99.7819	21.1689
99.2819	26.0439
99.8444	25.7939
100.2819	24.4814
100.7819	20.6064
99.6569	23.3564
97.9694	29.9189
99.4694	22.1064
99.7194	20.9814
102.0319	20.4814
97.2194	32.4814
99.7194	26.5439
99.0319	27.7939
101.6569	21.3564
100.5319	21.3564
101.4069	21.7939
101.4069	20.0439
98.9069	28.2939
101.2194	20.9189
101.5944	22.3564
94.4694	32.6689
99.5319	21.7314
99.7194	20.9189
99.5319	25.4814
99.3444	26.2314
100.4069	20.4189
94.3444	33.2939
101.4069	22.3564
97.0319	30.9189
100.7819	21.4189
98.9069	28.2314
100.2819	25.5439
100.3444	21.1064
100.0944	19.8564
100.2819	24.6689
100.0319	26.2939
99.9069	24.3564
98.0944	31.4189
101.9069	20.5439
95.1569	32.4189
100.0944	24.4189
96.9069	31.4814
99.5944	20.2314
97.8444	31.8564
100.4069	24.6689
98.4069	30.4814
96.0319	31.6689
99.7194	22.8564
99.9694	23.6064
99.7194	26.3564
101.5944	19.7314
101.3444	20.7939
96.2194	31.9189
99.6569	26.4814
96.9069	32.0439
102.0319	19.5439
99.5319	23.2939
99.9069	20.4189
101.9069	20.8564
101.8444	20.1689
99.5944	19.8564
101.7819	19.9189
99.4069	26.1064
94.5319	32.7939
100.0319	25.0439
100.2819	23.6064
95.7194	31.7314
100.2194	22.8564
99.8444	24.8564
95.0944	33.4189
101.0944	21.3564
101.8444	19.4814
100.0319	24.7314
95.1569	33.1064
96.1569	31.7314
100.4069	21.4814
98.6569	28.7314
97.8444	30.2939
99.7194	25.9814
99.6569	21.2314
100.5319	24.6689
100.2194	20.4814
101.3444	19.9814
100.9694	20.6689
99.5944	25.7314
99.2819	20.0439
100.8444	19.7939
98.0944	29.7314
97.5319	31.2939
100.0319	20.5439
100.5944	20.2939
97.7819	30.8564
95.7819	32.7314
101.3444	22.7939
100.4694	20.7939
100.8444	24.1689
99.8444	19.7314
100.4069	22.4814
98.8444	28.0439
100.1569	23.3564
99.5944	19.7314
101.7194	20.6689
100.7819	19.6689
100.4694	21.8564
95.8444	32.9814
99.4694	19.0439
96.8444	32.2939
101.8444	19.1689
99.9069	25.3564
97.5319	30.9189
99.7194	22.3564
97.8444	30.3564
99.6569	23.6064
100.7819	20.7314
101.3444	21.3564
100.7194	24.3564
100.4694	21.2314
101.7819	19.9814
96.0319	31.5439
99.8444	21.7939
99.5319	23.1064
101.1569	21.1689
101.7819	22.2939
99.3444	25.8564
101.9694	22.2314
99.7194	20.5439
100.7819	21.9189
101.9694	18.9814
99.7194	21.2314
99.5319	23.1689
99.7819	19.6689
100.9069	22.6689
100.1569	23.4189
101.3444	22.1064
94.4069	32.9189
94.6569	32.2314
96.0319	31.4189
100.0319	26.6064
101.4069	20.7314
99.7819	26.2314
99.4694	20.7939
99.4069	25.5439
99.4069	23.2939
98.2819	30.6064
94.2194	33.1064
100.7194	21.6064
99.7819	26.1064
94.5944	32.7314
99.1569	20.0439
98.3444	30.4814
101.0944	23.1689
97.3444	32.3564
96.9069	31.3564
99.8444	20.9189
101.9694	21.0439
96.5944	31.6689
101.0319	21.7314
100.2194	22.2939
99.8444	23.1689
102.0319	21.9814
98.3444	30.3564
96.2819	32.2314
101.5319	20.9814
101.9694	21.1689
100.6569	23.4189
100.1569	20.3564
98.0944	30.2939
98.9694	27.8564
97.0944	31.8564
100.2194	20.1064
99.9069	23.3564
100.0319	21.9814
100.3444	23.0439
100.8444	23.0439
99.8444	20.3564
100.1569	21.0439
94.0944	33.1689
101.6569	19.1689
94.9069	33.5439
100.0944	19.4189
101.7819	20.7314
97.5944	30.7314
98.0944	30.0439
94.7819	33.1689
96.2819	31.5439
100.9694	21.1064
96.3444	31.4189
95.8444	33.1689
94.9694	33.4189
98.6569	29.1689
99.2819	25.4189
101.2194	20.4814
96.1569	31.9189
100.0319	22.1064
101.2819	19.7939
96.0319	32.7939
100.0944	25.4814
99.2194	25.9189
99.2819	26.9814
101.2194	20.6689
96.5944	32.4189
98.6569	28.8564
99.7194	26.2314
100.8444	20.6689
99.1569	26.4189
97.4694	31.7939
96.4069	32.4814
100.1569	19.4189
101.0944	20.7314
100.5319	23.9189
94.4694	33.5439
101.9069	21.1064
99.1569	27.5439
100.5944	24.2314
96.4694	32.3564
95.4069	32.9814
97.0944	31.1064
99.8444	20.1064
101.0319	19.9189
97.9069	30.3564
96.2194	32.7939
101.5319	19.5439
100.8444	23.1064
100.5319	22.8564
101.2819	21.6064
97.2819	31.4814
96.0944	31.7939
100.1569	21.9189
100.8444	22.1689
97.0944	31.2314
95.5944	32.0439
97.5944	31.0439
99.8444	21.2939
100.2819	19.3564
100.7194	21.8564
96.5944	31.7314
100.5319	20.1064
101.7194	18.9814
101.0319	19.7314
99.4069	25.2314
99.7194	19.6689
95.1569	33.0439
100.9069	23.9814
101.4694	21.1064
99.5319	21.2939
97.5319	31.9814
101.6569	20.6064
94.0319	33.2314
100.3444	20.8564
99.9694	23.2939
100.4694	20.3564
99.5944	25.5439
94.6569	32.6689
100.1569	19.3564
99.9694	25.3564
99.7819	22.9814
100.8444	23.8564
98.8444	28.7939
100.3444	20.2314
99.8444	23.2314
101.7194	20.1689
99.5944	23.0439
97.3444	31.1064
102.0319	20.1064
99.8444	19.2314
99.5944	26.3564
99.8444	22.2314
100.0319	19.8564
101.1569	22.6064
101.5944	22.2314
101.8444	19.6689
97.5319	32.2314
97.3444	30.7314
97.7194	30.2939
97.2819	31.7314
101.5944	21.5439
99.5319	22.3564
101.1569	19.6064
100.3444	24.1689
100.1569	21.2939
95.4694	33.0439
100.3444	22.6689
99.9069	19.5439
97.3444	32.2939
95.2819	33.3564
99.6569	25.3564
100.5319	22.5439
99.1569	19.7314
95.8444	31.7939
100.9069	20.2939
100.5319	21.9814
100.0944	25.7939
100.2819	22.8564
96.2194	32.5439
101.0319	22.6064
97.9694	30.4814
99.8444	24.6689
102.0319	18.9814
99.4069	19.2939
99.9694	21.9814
99.5319	20.7314
98.2819	29.8564
97.0944	31.6064
98.2819	30.3564
100.0319	22.4814
100.4069	23.9814
99.0319	27.6064
99.8444	25.4189
100.2819	23.3564
101.4069	20.4814
100.7194	20.7939
100.2194	19.7314
99.8444	20.0439
101.0319	22.8564
99.8444	22.3564
96.1569	33.1064
99.9069	26.0439
94.5944	33.4814
100.0944	24.9189
95.9694	32.0439
98.4069	30.4189
99.8444	23.4189
97.5944	32.1689
99.9069	25.0439
100.0944	20.7939
99.7819	21.9814
99.4694	26.6689
100.2194	20.1689
100.1569	19.4814
96.2194	31.9814
99.8444	21.0439
97.5944	30.7939
100.2194	24.6064
94.5319	33.1689
99.7819	24.9189
95.0944	32.6689
99.7819	24.7939
99.4694	23.2939
101.8444	20.3564
100.7819	21.6689
99.5319	26.0439
101.7819	22.4189
99.9694	26.5439
97.7819	31.6689
98.9694	27.4814
98.2819	30.1064
98.1569	29.9189
97.4694	31.2314
99.7819	21.0439
96.7819	31.0439
101.9069	21.0439
99.5319	25.8564
96.5319	31.6064
97.6569	31.4814
99.2819	27.3564
101.7819	21.6689
99.8444	19.3564
100.7194	19.9814
99.4069	21.6689
100.0319	26.5439
101.2819	20.4189
99.5944	21.2314
100.2194	24.4814
101.9694	19.4189
101.5319	19.7939
97.1569	32.1064
99.5319	26.6064
101.9069	20.6064
97.0319	31.4189
99.9694	20.7314
101.0319	20.1064
99.2819	20.6064
97.0319	32.2314
100.6569	21.9189
97.3444	31.0439
96.5944	31.9189
100.1569	21.7314
100.2194	20.9189
98.4069	30.3564
101.4694	22.2939
101.4694	19.9189
101.4694	21.9189
99.7194	19.8564
98.1569	30.2939
96.2819	31.3564
100.2819	23.7314
100.5319	21.6689
99.4694	20.1689
95.2819	32.4189
99.7819	19.7314
100.7194	20.5439
99.1569	27.2314
101.4694	18.9814
101.3444	19.8564
100.4694	21.1689
101.2819	19.4189
101.3444	20.1689
101.1569	20.2314
101.1569	21.1064
100.9694	21.2314
97.0319	31.7314
101.7819	19.5439
96.4694	31.7314
100.0944	22.3564
99.4694	26.8564
101.0944	22.7314
97.0319	31.0439
100.1569	19.9189
101.8444	22.2314
99.4069	23.4189
100.3444	20.0439
102.0319	21.4814
101.2194	22.8564
101.4069	20.6064
96.5319	32.7314
100.9069	20.4189
101.2819	22.3564
101.8444	20.2939
95.2194	33.2939
96.7819	31.1689
95.6569	32.4814
95.7194	33.2314
101.7819	19.2314
99.4069	19.5439
100.4069	21.9814
96.4069	31.7314
97.5319	30.5439
99.2194	19.5439
100.3444	21.1689
100.2819	20.4189
101.8444	20.4814
95.6569	32.5439
96.0319	32.0439
99.6569	20.6064
95.6569	33.2314
101.4069	19.4189
100.3444	19.7939
100.2819	20.6064
100.8444	19.7314
101.3444	19.7314
100.5944	21.0439
97.5944	30.6689
98.0319	30.3564
98.4069	30.2314
97.2819	30.6689
100.0319	18.9814
97.0944	31.9189
96.4069	31.9814
100.4069	25.6064
97.0944	31.5439
97.2819	31.2314
100.2819	22.3564
98.7194	28.7939
96.0944	32.2314
99.8444	23.6064
101.2819	20.3564
100.3444	24.2939
100.4069	24.2939
99.3444	19.9189
99.3444	21.7314
100.5319	19.6689
101.5944	22.2939
96.2194	33.0439
96.6569	31.0439
101.4694	22.4814
97.2819	31.0439
99.2194	27.4814
98.2194	30.6064
99.9069	25.2314
99.7194	22.1689
97.9069	31.6689
101.0319	23.1064
101.2194	20.7314
99.8444	20.4814
100.2194	23.6064
100.4069	19.4814
98.2819	30.2314
97.7194	31.9814
